index,background,roi_1,roi_2,roi_3,roi_4,roi_5,roi_6,roi_7,roi_8,roi_9,roi_10,roi_11,roi_12,roi_13,roi_14,roi_15,roi_16,roi_17,roi_18,roi_19,roi_20,roi_21,roi_22,roi_23,roi_24,roi_25,roi_26,roi_27,roi_28,roi_29,roi_30,roi_31
400,126,277.37704918032784,347.54918032786884,357.21382289416846,282.10159010600705,346.14455942301663,214.37142283361783,268.2602499023819,377.9404293921984,238.43668760040893,252.69511207129355,237.34087294575014,244.58892321270963,278.7647058823529,240.94444444444446,182.91900135562585,347.24165120593693,283.0435557819664,271.4116752812405,328.96564885496184,210.76893428406245,214.2029831387808,235.68231441048036,252.56709451575261,237.28204584040748,275.04275996112733,206.25456621004565,285.6930899972137,196.596757852077,247.52117962466488,231.07322526551147,359.57269372693725
401,130,278.20021857923496,345.2436661698957,357.1881449484041,282.9547261484099,345.96550642834745,214.33878903504367,268.67786021085516,378.79498034472334,238.50021907404704,252.8131244936538,237.77239795016789,245.08406884377757,279.1764705882353,240.83333333333334,182.7929281518301,346.98330241187386,282.8550687722873,271.3884159318942,327.95259140216956,210.80034688764695,214.35959792477303,235.5382096069869,253.10268378063012,237.24087436332766,275.0653547133139,206.58533105022832,285.28643076065754,196.08774062816616,247.64128686327078,231.4583566238122,360.31236162361625
402,132,277.74513661202184,345.1698956780924,357.09791216702666,282.43838339222617,346.252743806836,214.48137363189076,269.09703240921516,378.2588448745086,238.3896110218587,252.61868755063463,237.57510160805796,244.986319505737,275.94117647058823,237.11111111111111,182.92798237686398,346.9107142857143,282.15002547121753,272.09258133171176,326.6291683406991,210.6253613412989,214.83819714656292,235.6244541484716,252.21236872812136,237.11926994906622,275.2482993197279,206.3718607305936,284.7646976873781,196.11084093211753,247.34369973190348,230.51704863051984,360.23118081180814
403,130,278.4312568306011,346.7995529061103,359.0563954883609,282.27937279151945,346.74976481655693,214.712119690732,270.3771964076533,380.02026005443,240.1985784528504,253.34120982986767,239.42516345644106,247.39673433362753,278.0,240.44444444444446,184.35607772254858,346.57861781076065,281.818899643403,272.67224080267556,326.5773402973082,211.93794565426865,215.17866407263296,235.55076419213975,252.77800466744458,237.39601018675722,274.20675413022354,206.82876712328766,285.07355809417663,196.5501519756839,247.2471849865952,230.9379541643376,360.7614391143911
404,130,278.46579234972677,344.40238450074514,358.02711783057356,281.7458038869258,345.9786767011602,214.58931619640526,270.5663803201874,379.4351375869368,239.4315271895234,252.62219821766135,238.34325852624139,246.17707413945277,277.2352941176471,237.22222222222223,183.88951649344781,346.51646567717995,281.104177279674,272.0044086348434,325.5990357573323,211.0599344767778,214.8369001297017,235.52893013100436,253.45303383897317,236.9443972835314,274.4142371234208,206.44634703196348,284.85748119253276,195.8660587639311,247.4225201072386,230.25992174399104,360.28284132841327
405,130,278.02229508196723,340.97168405365124,356.7249820014399,281.5218639575972,346.0912511759172,213.89627472637815,269.0124951190941,378.4061082552162,238.3536341950246,251.910748042128,237.3972433292101,244.80383936451898,277.3529411764706,234.5,182.83969724356078,345.9079313543599,279.87162506367804,271.50076010945577,324.52752109280834,209.92175756407786,214.05512321660183,235.4063864628821,253.22724620770128,236.14219015280136,273.46015549076776,206.06792237442923,284.11005851212036,196.07335359675784,246.46702412868632,228.8144214645053,359.8787822878229
406,131,277.56218579234974,340.4329359165425,355.755939524838,281.09474381625444,346.3944810285356,214.13716236569937,269.2717688402968,379.05352283035984,238.32875711990653,252.16297596543345,237.11000176709666,245.25220653133275,278.2352941176471,235.83333333333334,182.88177812923632,345.99072356215214,278.9569536423841,271.51489814533295,323.9266773804741,210.16534977837733,213.53680285343708,235.30076419213975,252.76983663943992,236.21625636672326,273.6588921282799,205.89640410958904,283.8124825856785,196.11023302938196,246.98069705093835,227.3225265511459,359.909963099631
407,128,277.44153005464483,338.9217585692995,355.99088072954163,280.949425795053,346.939479460646,214.11557385279647,269.0105427567357,377.85697006350165,238.1277931940996,251.7850391574399,237.2960770454144,245.23940864960284,276.0,240.83333333333334,182.7521464075915,346.4308905380334,278.3173713703515,271.556856187291,322.7105263157895,210.01869338986316,214.10100518806743,235.26173580786025,253.11143523920654,236.38815789473685,273.3637026239067,206.263698630137,284.09612705488996,195.84417426545087,246.2857908847185,228.0749021799888,359.97619926199263
408,129,276.2415300546448,339.2004470938897,356.5694744420446,279.83590989399295,346.04264659767955,214.3821668842253,269.2418976962124,377.69126096159664,238.26162309527288,252.2001080205239,237.48542145255345,245.27504413062667,275.1764705882353,240.38888888888889,182.86822187076368,346.1117810760668,277.5901681100357,271.7608695652174,321.67738047408596,210.17248024667566,213.93109597924774,235.11708515283843,254.11085180863478,235.8970713073005,273.3974732750243,206.11472602739727,283.2924212872666,195.4630192502533,246.22627345844504,228.1805477920626,360.47638376383765
409,128,275.2207650273224,339.41728763040237,355.88816894648426,280.08414310954066,347.10943869551585,214.31810422733207,268.87036313939865,377.50075597218023,238.3333820164549,251.50877666756685,237.1358013783354,245.058693733451,272.0,238.16666666666666,182.82156574785358,345.6801948051948,276.98497198166075,272.4597141988446,320.38087585375655,209.910194642513,213.79880025940338,234.92057860262008,255.40198366394398,235.89749575551784,273.1307094266278,205.90867579908675,283.199637782112,195.71651469098276,246.15067024128686,230.01117942984908,359.99040590405906
410,129,275.01967213114756,340.4232488822653,356.2107031437485,280.22769434628975,346.73314518657884,214.2318505874084,268.3617727450215,378.34744481403084,238.12681953166836,251.5891169322171,236.85006184838312,244.9036849073257,272.6470588235294,236.0,182.85782873926797,345.6041280148423,276.14595007641367,272.9224688355123,319.82482924869424,209.5434573135479,213.76313229571986,234.62963973799125,255.43348891481912,236.0961375212224,272.7942176870748,206.0131278538813,282.9215658957927,195.5677811550152,245.98016085790886,230.54499720514255,359.6145756457565
411,129,275.1134426229508,340.3614008941878,355.88816894648426,280.4898409893993,345.81937911571026,213.86926398232754,267.8855915657946,379.19413365588144,238.078428508836,251.61058601134215,236.69075808446723,245.22352162400705,274.47058823529414,235.11111111111111,182.80416854948035,345.2694805194805,275.64977075904227,273.04986318029796,317.9270791482523,209.45846984004626,213.7908560311284,233.92931222707423,254.79200700116687,235.893039049236,272.82920310981535,205.91295662100455,283.1306770688214,195.2790273556231,245.61554959785522,232.48742314141978,360.4343173431734
412,128,275.3296174863388,341.27719821162447,356.006719462443,281.25552120141344,346.62903731577296,214.25735515614016,267.3619679812573,380.7115210160266,238.22749622705808,251.6467728868485,236.89282558755963,245.4263018534863,277.0,235.0,182.95458653411657,345.5876623376623,274.20173204279166,273.4267254484646,316.7049015668943,209.44767777991905,214.8338197146563,234.35889737991266,254.62164527421237,235.50148556876061,272.7643343051506,205.56164383561645,282.83533017553634,195.50111448834852,245.72225201072385,232.79429849077698,360.54649446494466
413,129,274.80830601092896,341.1736214605067,356.1507079433645,281.2029593639576,346.60395108184383,213.8474746460488,267.10210855134716,380.2881765951013,237.93822111873814,251.09019713745613,236.65126347411203,245.15478817299206,274.70588235294116,236.5,182.68532535020336,345.90468460111316,273.7748344370861,272.74779568257827,314.98473282442745,209.47986124494122,214.89121271076525,234.25163755458516,253.3025087514586,235.3709677419355,272.22546161321674,205.76826484018264,282.59361939258844,195.62066869300912,245.40697050938337,232.56735606484068,359.85738007380075
414,130,275.5228415300546,342.6818181818182,355.9299256059515,281.18904593639576,346.5964252116651,214.10653680088362,266.8391253416634,380.4166918657393,237.96412053940898,251.22063192006482,236.84564410673264,245.1738746690203,273.2352941176471,230.66666666666666,182.90482376863986,344.9192949907236,272.2893530310749,272.86910915171785,314.1763760546404,209.2823280015417,214.94698443579767,233.60207423580786,252.0968494749125,234.77037351443124,271.4122934888241,205.29908675799086,281.995402619114,195.6016210739615,244.1780160857909,233.49860257126886,359.64151291512917
415,130,275.63475409836065,343.3904619970194,356.02183825293974,282.2321113074205,347.31984948259645,214.3040465910232,267.64525575946897,381.55155730269126,238.10914755854145,251.1789089927086,237.24871885492138,246.11694616063548,278.3529411764706,231.27777777777777,183.0656913691821,345.28153988868274,271.72465613856343,272.441167528124,313.32824427480915,209.67354018115245,215.25097276264592,233.64110262008734,252.58488914819137,235.46158743633276,272.4808066083576,205.6318493150685,282.57634438562275,195.54103343465044,243.65951742627345,233.50083845723867,360.2809963099631
416,131,276.04109289617486,344.5953800298063,355.2200623950084,281.24845406360424,347.4719347757918,214.36750677778895,266.84400624755955,381.65225279709705,237.93734482255002,251.29287064542262,237.26055840254463,246.20807590467786,269.29411764705884,232.77777777777777,183.03112291007682,345.49141929499075,271.01349974528785,271.5913651565825,311.4921655283246,209.54326459818847,214.66780155642024,233.91539301310044,251.85268378063012,234.75021222410865,271.58794946550046,205.99885844748857,282.52814154360544,195.3886524822695,243.28364611260054,232.56008943543878,360.4435424354244
417,132,276.43650273224046,345.16915052160954,355.2272618190545,281.8374558303887,347.6688617121355,214.25273621849584,267.3137446310035,381.4581191412156,237.89796017720656,251.0660275452336,237.19323201979148,245.93545895851722,274.88235294117646,236.94444444444446,182.95758020786263,345.74049165120596,269.63907284768214,272.3048038917604,310.70550421856166,209.56735401811525,214.9948119325551,234.1743995633188,251.10647607934655,235.1322156196944,271.71938775510205,205.51626712328766,282.34940094733906,195.58946301925025,243.4412868632708,231.44326439351593,359.8542435424354
418,130,277.53158469945356,346.97764530551416,356.22486201103914,282.29615724381625,347.2931953590467,215.17692539411587,267.5394377196408,382.47656486241306,238.99318436298137,251.34769106130165,237.15046828061494,246.47407325684026,265.4117647058824,238.16666666666666,183.19012652507908,345.04383116883116,269.17218543046357,272.73000912131346,309.30474085978307,209.56523414916168,215.0463683527886,233.49754366812226,251.86522753792298,235.2572156196944,271.5694849368319,205.78909817351598,282.30314850933405,195.3679837892604,243.1319034852547,231.0860816098379,360.0151291512915
419,130,280.25967213114757,349.7921013412817,358.03983681305493,283.9445671378092,350.6986516149263,218.16015664223315,269.88461538461536,385.97883277895374,242.39048731804684,254.73399945989738,241.40298639335572,250.71635039717563,276.94117647058823,240.27777777777777,187.37336195210122,346.4673005565863,271.27814569536423,273.68896321070235,309.9092004821213,213.7182501445365,219.2534046692607,234.41921397379912,252.76487747957992,236.36863327674024,272.581146744412,208.34018264840182,282.84981889105603,197.31529888551165,244.58176943699732,232.0860816098379,361.63357933579334
420,130,276.7818579234973,348.1639344262295,355.1838252939765,281.1285335689046,346.703355283788,214.41279244904106,268.1622413119875,382.75083156939826,238.04108855459813,250.74669187145557,236.9924898391942,246.4567519858782,264.5882352941176,228.11111111111111,182.8031518300949,344.78826530612247,267.4834437086093,273.0311644876862,306.15849738850943,208.749662748121,215.54020752269778,233.1561135371179,250.74504084014004,234.18251273344652,270.17614188532553,205.83875570776254,281.4329896907216,195.11975683890577,242.771581769437,230.94857462269425,359.7190036900369
421,130,276.2054644808743,348.0618479880775,355.05255579553636,281.43175795053,346.1310755722797,214.45667235666232,268.3424443576728,382.3516782582401,237.85375590282848,250.6853902241426,236.6971196324439,246.3516107678729,268.05882352941177,230.83333333333334,182.6578739267962,344.6168831168831,266.0427916454407,271.7476436606871,304.5695058256328,209.2096743110426,215.71725032425422,232.74890829694323,250.43465577596265,233.94460950764008,270.2981049562682,205.51141552511416,280.6246865422123,195.1082066869301,242.14209115281503,231.06875349357182,359.6549815498155
422,128,275.6343169398907,349.2295081967213,355.3333333333333,280.81757950530033,346.24270931326436,214.18305050707903,267.7948067161265,383.61203507710917,237.7424662869383,250.99540912773426,236.48533309772046,246.10756840247132,271.7647058823529,229.66666666666666,182.6205942159964,344.2755102040816,265.3056546102904,271.2242322894497,303.40638810767376,208.77818462131432,215.9028858625162,232.5559497816594,250.4171528588098,233.89325127334465,270.1734693877551,205.33618721461187,280.6575647812761,195.0741641337386,241.83699731903485,230.69032979318055,359.73948339483394
